,param_max_depth,param_min_child_weight,split,accuracy,dataset
540,6,4,0,0.5952380952380952,left_240x20_fixed
541,6,4,1,0.6238095238095238,left_240x20_fixed
542,6,4,2,0.6428571428571429,left_240x20_fixed
543,6,4,3,0.5885167464114832,left_240x20_fixed
544,6,4,4,0.569377990430622,left_240x20_fixed
545,6,5,0,0.5761904761904761,left_240x20_fixed
546,6,5,1,0.6285714285714286,left_240x20_fixed
547,6,5,2,0.6285714285714286,left_240x20_fixed
548,6,5,3,0.583732057416268,left_240x20_fixed
549,6,5,4,0.5885167464114832,left_240x20_fixed
550,7,0.0,0,0.6333333333333333,left_240x20_fixed
551,7,0.0,1,0.6095238095238096,left_240x20_fixed
552,7,0.0,2,0.6,left_240x20_fixed
553,7,0.0,3,0.5933014354066986,left_240x20_fixed
554,7,0.0,4,0.6172248803827751,left_240x20_fixed
555,7,0.2,0,0.6142857142857143,left_240x20_fixed
556,7,0.2,1,0.6142857142857143,left_240x20_fixed
557,7,0.2,2,0.6285714285714286,left_240x20_fixed
558,7,0.2,3,0.5980861244019139,left_240x20_fixed
559,7,0.2,4,0.5933014354066986,left_240x20_fixed
560,7,0.4,0,0.638095238095238,left_240x20_fixed
561,7,0.4,1,0.5952380952380952,left_240x20_fixed
562,7,0.4,2,0.6190476190476191,left_240x20_fixed
563,7,0.4,3,0.6028708133971292,left_240x20_fixed
564,7,0.4,4,0.6124401913875598,left_240x20_fixed
565,7,0.6000000000000001,0,0.6142857142857143,left_240x20_fixed
566,7,0.6000000000000001,1,0.6476190476190476,left_240x20_fixed
567,7,0.6000000000000001,2,0.6047619047619047,left_240x20_fixed
568,7,0.6000000000000001,3,0.5885167464114832,left_240x20_fixed
569,7,0.6000000000000001,4,0.5980861244019139,left_240x20_fixed
570,7,0.8,0,0.6428571428571429,left_240x20_fixed
571,7,0.8,1,0.6476190476190476,left_240x20_fixed
572,7,0.8,2,0.6285714285714286,left_240x20_fixed
573,7,0.8,3,0.5980861244019139,left_240x20_fixed
574,7,0.8,4,0.6220095693779905,left_240x20_fixed
575,7,1,0,0.6142857142857143,left_240x20_fixed
576,7,1,1,0.6428571428571429,left_240x20_fixed
577,7,1,2,0.6142857142857143,left_240x20_fixed
578,7,1,3,0.5933014354066986,left_240x20_fixed
579,7,1,4,0.6267942583732058,left_240x20_fixed
580,7,2,0,0.6142857142857143,left_240x20_fixed
581,7,2,1,0.6476190476190476,left_240x20_fixed
582,7,2,2,0.638095238095238,left_240x20_fixed
583,7,2,3,0.5933014354066986,left_240x20_fixed
584,7,2,4,0.6124401913875598,left_240x20_fixed
585,7,3,0,0.5952380952380952,left_240x20_fixed
586,7,3,1,0.6333333333333333,left_240x20_fixed
587,7,3,2,0.6619047619047619,left_240x20_fixed
588,7,3,3,0.5885167464114832,left_240x20_fixed
589,7,3,4,0.6028708133971292,left_240x20_fixed
590,7,4,0,0.6047619047619047,left_240x20_fixed
591,7,4,1,0.6428571428571429,left_240x20_fixed
592,7,4,2,0.6476190476190476,left_240x20_fixed
593,7,4,3,0.5885167464114832,left_240x20_fixed
594,7,4,4,0.5885167464114832,left_240x20_fixed
595,7,5,0,0.6142857142857143,left_240x20_fixed
596,7,5,1,0.6238095238095238,left_240x20_fixed
597,7,5,2,0.6142857142857143,left_240x20_fixed
598,7,5,3,0.6028708133971292,left_240x20_fixed
599,7,5,4,0.6220095693779905,left_240x20_fixed
600,8,0.0,0,0.6190476190476191,left_240x20_fixed
601,8,0.0,1,0.5952380952380952,left_240x20_fixed
602,8,0.0,2,0.6190476190476191,left_240x20_fixed
603,8,0.0,3,0.5980861244019139,left_240x20_fixed
604,8,0.0,4,0.6220095693779905,left_240x20_fixed
605,8,0.2,0,0.5761904761904761,left_240x20_fixed
606,8,0.2,1,0.5952380952380952,left_240x20_fixed
607,8,0.2,2,0.6142857142857143,left_240x20_fixed
608,8,0.2,3,0.5789473684210527,left_240x20_fixed
609,8,0.2,4,0.6028708133971292,left_240x20_fixed
610,8,0.4,0,0.6285714285714286,left_240x20_fixed
611,8,0.4,1,0.6523809523809524,left_240x20_fixed
612,8,0.4,2,0.6142857142857143,left_240x20_fixed
613,8,0.4,3,0.6172248803827751,left_240x20_fixed
614,8,0.4,4,0.6220095693779905,left_240x20_fixed
615,8,0.6000000000000001,0,0.6428571428571429,left_240x20_fixed
616,8,0.6000000000000001,1,0.6190476190476191,left_240x20_fixed
617,8,0.6000000000000001,2,0.6238095238095238,left_240x20_fixed
618,8,0.6000000000000001,3,0.583732057416268,left_240x20_fixed
619,8,0.6000000000000001,4,0.5933014354066986,left_240x20_fixed
620,8,0.8,0,0.6285714285714286,left_240x20_fixed
621,8,0.8,1,0.6142857142857143,left_240x20_fixed
622,8,0.8,2,0.6190476190476191,left_240x20_fixed
623,8,0.8,3,0.569377990430622,left_240x20_fixed
624,8,0.8,4,0.6028708133971292,left_240x20_fixed
625,8,1,0,0.6333333333333333,left_240x20_fixed
626,8,1,1,0.6190476190476191,left_240x20_fixed
627,8,1,2,0.6523809523809524,left_240x20_fixed
628,8,1,3,0.5598086124401914,left_240x20_fixed
629,8,1,4,0.5980861244019139,left_240x20_fixed
630,8,2,0,0.6238095238095238,left_240x20_fixed
631,8,2,1,0.6047619047619047,left_240x20_fixed
632,8,2,2,0.6428571428571429,left_240x20_fixed
633,8,2,3,0.583732057416268,left_240x20_fixed
634,8,2,4,0.6028708133971292,left_240x20_fixed
635,8,3,0,0.6238095238095238,left_240x20_fixed
636,8,3,1,0.6333333333333333,left_240x20_fixed
637,8,3,2,0.5904761904761905,left_240x20_fixed
638,8,3,3,0.6028708133971292,left_240x20_fixed
639,8,3,4,0.6172248803827751,left_240x20_fixed
640,8,4,0,0.6047619047619047,left_240x20_fixed
641,8,4,1,0.6333333333333333,left_240x20_fixed
642,8,4,2,0.6285714285714286,left_240x20_fixed
643,8,4,3,0.569377990430622,left_240x20_fixed
644,8,4,4,0.6220095693779905,left_240x20_fixed
645,8,5,0,0.6047619047619047,left_240x20_fixed
646,8,5,1,0.5761904761904761,left_240x20_fixed
647,8,5,2,0.6476190476190476,left_240x20_fixed
648,8,5,3,0.5789473684210527,left_240x20_fixed
649,8,5,4,0.5885167464114832,left_240x20_fixed
650,9,0.0,0,0.6428571428571429,left_240x20_fixed
651,9,0.0,1,0.6095238095238096,left_240x20_fixed
652,9,0.0,2,0.6190476190476191,left_240x20_fixed
653,9,0.0,3,0.6124401913875598,left_240x20_fixed
654,9,0.0,4,0.5741626794258373,left_240x20_fixed
655,9,0.2,0,0.6190476190476191,left_240x20_fixed
656,9,0.2,1,0.6285714285714286,left_240x20_fixed
657,9,0.2,2,0.6333333333333333,left_240x20_fixed
658,9,0.2,3,0.6124401913875598,left_240x20_fixed
659,9,0.2,4,0.6124401913875598,left_240x20_fixed
660,9,0.4,0,0.6238095238095238,left_240x20_fixed
661,9,0.4,1,0.6190476190476191,left_240x20_fixed
662,9,0.4,2,0.5761904761904761,left_240x20_fixed
663,9,0.4,3,0.5933014354066986,left_240x20_fixed
664,9,0.4,4,0.5933014354066986,left_240x20_fixed
665,9,0.6000000000000001,0,0.5857142857142857,left_240x20_fixed
666,9,0.6000000000000001,1,0.6190476190476191,left_240x20_fixed
667,9,0.6000000000000001,2,0.6428571428571429,left_240x20_fixed
668,9,0.6000000000000001,3,0.6028708133971292,left_240x20_fixed
669,9,0.6000000000000001,4,0.6172248803827751,left_240x20_fixed
670,9,0.8,0,0.638095238095238,left_240x20_fixed
671,9,0.8,1,0.6190476190476191,left_240x20_fixed
672,9,0.8,2,0.638095238095238,left_240x20_fixed
673,9,0.8,3,0.5645933014354066,left_240x20_fixed
674,9,0.8,4,0.6220095693779905,left_240x20_fixed
675,9,1,0,0.6142857142857143,left_240x20_fixed
676,9,1,1,0.6142857142857143,left_240x20_fixed
677,9,1,2,0.6142857142857143,left_240x20_fixed
678,9,1,3,0.5502392344497608,left_240x20_fixed
679,9,1,4,0.5933014354066986,left_240x20_fixed
680,9,2,0,0.6047619047619047,left_240x20_fixed
681,9,2,1,0.5904761904761905,left_240x20_fixed
682,9,2,2,0.5952380952380952,left_240x20_fixed
683,9,2,3,0.6076555023923444,left_240x20_fixed
684,9,2,4,0.6172248803827751,left_240x20_fixed
685,9,3,0,0.5523809523809524,left_240x20_fixed
686,9,3,1,0.6,left_240x20_fixed
687,9,3,2,0.6333333333333333,left_240x20_fixed
688,9,3,3,0.583732057416268,left_240x20_fixed
689,9,3,4,0.6028708133971292,left_240x20_fixed
690,9,4,0,0.5714285714285714,left_240x20_fixed
691,9,4,1,0.6333333333333333,left_240x20_fixed
692,9,4,2,0.5952380952380952,left_240x20_fixed
693,9,4,3,0.5789473684210527,left_240x20_fixed
694,9,4,4,0.6267942583732058,left_240x20_fixed
695,9,5,0,0.5904761904761905,left_240x20_fixed
696,9,5,1,0.638095238095238,left_240x20_fixed
697,9,5,2,0.6142857142857143,left_240x20_fixed
698,9,5,3,0.583732057416268,left_240x20_fixed
699,9,5,4,0.5980861244019139,left_240x20_fixed
700,3,0.0,0,0.6047619047619047,left_240x40_fixed
701,3,0.0,1,0.6476190476190476,left_240x40_fixed
702,3,0.0,2,0.5571428571428572,left_240x40_fixed
703,3,0.0,3,0.5885167464114832,left_240x40_fixed
704,3,0.0,4,0.5933014354066986,left_240x40_fixed
705,3,0.2,0,0.6047619047619047,left_240x40_fixed
706,3,0.2,1,0.6142857142857143,left_240x40_fixed
707,3,0.2,2,0.580952380952381,left_240x40_fixed
708,3,0.2,3,0.583732057416268,left_240x40_fixed
709,3,0.2,4,0.5885167464114832,left_240x40_fixed
710,3,0.4,0,0.638095238095238,left_240x40_fixed
711,3,0.4,1,0.638095238095238,left_240x40_fixed
712,3,0.4,2,0.5857142857142857,left_240x40_fixed
713,3,0.4,3,0.5789473684210527,left_240x40_fixed
714,3,0.4,4,0.5980861244019139,left_240x40_fixed
715,3,0.6000000000000001,0,0.6190476190476191,left_240x40_fixed
716,3,0.6000000000000001,1,0.6190476190476191,left_240x40_fixed
717,3,0.6000000000000001,2,0.5857142857142857,left_240x40_fixed
718,3,0.6000000000000001,3,0.5741626794258373,left_240x40_fixed
719,3,0.6000000000000001,4,0.6172248803827751,left_240x40_fixed
720,3,0.8,0,0.6190476190476191,left_240x40_fixed
721,3,0.8,1,0.6285714285714286,left_240x40_fixed
722,3,0.8,2,0.5904761904761905,left_240x40_fixed
723,3,0.8,3,0.5598086124401914,left_240x40_fixed
724,3,0.8,4,0.5980861244019139,left_240x40_fixed
725,3,1,0,0.6047619047619047,left_240x40_fixed
726,3,1,1,0.6,left_240x40_fixed
727,3,1,2,0.6047619047619047,left_240x40_fixed
728,3,1,3,0.569377990430622,left_240x40_fixed
729,3,1,4,0.5885167464114832,left_240x40_fixed
730,3,2,0,0.6190476190476191,left_240x40_fixed
731,3,2,1,0.6285714285714286,left_240x40_fixed
732,3,2,2,0.6095238095238096,left_240x40_fixed
733,3,2,3,0.5741626794258373,left_240x40_fixed
734,3,2,4,0.6220095693779905,left_240x40_fixed
735,3,3,0,0.6571428571428571,left_240x40_fixed
736,3,3,1,0.638095238095238,left_240x40_fixed
737,3,3,2,0.580952380952381,left_240x40_fixed
738,3,3,3,0.569377990430622,left_240x40_fixed
739,3,3,4,0.6076555023923444,left_240x40_fixed
740,3,4,0,0.6333333333333333,left_240x40_fixed
741,3,4,1,0.6571428571428571,left_240x40_fixed
742,3,4,2,0.5904761904761905,left_240x40_fixed
743,3,4,3,0.5789473684210527,left_240x40_fixed
744,3,4,4,0.6363636363636364,left_240x40_fixed
745,3,5,0,0.6333333333333333,left_240x40_fixed
746,3,5,1,0.6428571428571429,left_240x40_fixed
747,3,5,2,0.6047619047619047,left_240x40_fixed
748,3,5,3,0.6028708133971292,left_240x40_fixed
749,3,5,4,0.6267942583732058,left_240x40_fixed
750,4,0.0,0,0.5904761904761905,left_240x40_fixed
751,4,0.0,1,0.6238095238095238,left_240x40_fixed
752,4,0.0,2,0.5761904761904761,left_240x40_fixed
753,4,0.0,3,0.6124401913875598,left_240x40_fixed
754,4,0.0,4,0.6267942583732058,left_240x40_fixed
755,4,0.2,0,0.6,left_240x40_fixed
756,4,0.2,1,0.6238095238095238,left_240x40_fixed
757,4,0.2,2,0.5857142857142857,left_240x40_fixed
758,4,0.2,3,0.6028708133971292,left_240x40_fixed
759,4,0.2,4,0.6411483253588517,left_240x40_fixed
760,4,0.4,0,0.6190476190476191,left_240x40_fixed
761,4,0.4,1,0.5857142857142857,left_240x40_fixed
762,4,0.4,2,0.5666666666666667,left_240x40_fixed
763,4,0.4,3,0.6220095693779905,left_240x40_fixed
764,4,0.4,4,0.6028708133971292,left_240x40_fixed
765,4,0.6000000000000001,0,0.6095238095238096,left_240x40_fixed
766,4,0.6000000000000001,1,0.6047619047619047,left_240x40_fixed
767,4,0.6000000000000001,2,0.5857142857142857,left_240x40_fixed
768,4,0.6000000000000001,3,0.6124401913875598,left_240x40_fixed
769,4,0.6000000000000001,4,0.6220095693779905,left_240x40_fixed
770,4,0.8,0,0.6047619047619047,left_240x40_fixed
771,4,0.8,1,0.6285714285714286,left_240x40_fixed
772,4,0.8,2,0.5952380952380952,left_240x40_fixed
773,4,0.8,3,0.5741626794258373,left_240x40_fixed
774,4,0.8,4,0.6076555023923444,left_240x40_fixed
775,4,1,0,0.5904761904761905,left_240x40_fixed
776,4,1,1,0.6333333333333333,left_240x40_fixed
777,4,1,2,0.5666666666666667,left_240x40_fixed
778,4,1,3,0.5933014354066986,left_240x40_fixed
779,4,1,4,0.6124401913875598,left_240x40_fixed
780,4,2,0,0.6333333333333333,left_240x40_fixed
781,4,2,1,0.6047619047619047,left_240x40_fixed
782,4,2,2,0.5904761904761905,left_240x40_fixed
783,4,2,3,0.5741626794258373,left_240x40_fixed
784,4,2,4,0.6172248803827751,left_240x40_fixed
785,4,3,0,0.6333333333333333,left_240x40_fixed
786,4,3,1,0.6047619047619047,left_240x40_fixed
787,4,3,2,0.6238095238095238,left_240x40_fixed
788,4,3,3,0.6076555023923444,left_240x40_fixed
789,4,3,4,0.6076555023923444,left_240x40_fixed
790,4,4,0,0.6190476190476191,left_240x40_fixed
791,4,4,1,0.6238095238095238,left_240x40_fixed
792,4,4,2,0.5666666666666667,left_240x40_fixed
793,4,4,3,0.6076555023923444,left_240x40_fixed
794,4,4,4,0.6507177033492823,left_240x40_fixed
795,4,5,0,0.6142857142857143,left_240x40_fixed
796,4,5,1,0.6285714285714286,left_240x40_fixed
797,4,5,2,0.6095238095238096,left_240x40_fixed
798,4,5,3,0.6028708133971292,left_240x40_fixed
799,4,5,4,0.6076555023923444,left_240x40_fixed
800,5,0.0,0,0.5857142857142857,left_240x40_fixed
801,5,0.0,1,0.6238095238095238,left_240x40_fixed
802,5,0.0,2,0.5761904761904761,left_240x40_fixed
803,5,0.0,3,0.6124401913875598,left_240x40_fixed
804,5,0.0,4,0.5885167464114832,left_240x40_fixed
805,5,0.2,0,0.6095238095238096,left_240x40_fixed
806,5,0.2,1,0.6285714285714286,left_240x40_fixed
807,5,0.2,2,0.5428571428571428,left_240x40_fixed
808,5,0.2,3,0.5933014354066986,left_240x40_fixed
809,5,0.2,4,0.6172248803827751,left_240x40_fixed
810,5,0.4,0,0.6666666666666666,left_240x40_fixed
811,5,0.4,1,0.6285714285714286,left_240x40_fixed
812,5,0.4,2,0.5857142857142857,left_240x40_fixed
813,5,0.4,3,0.5885167464114832,left_240x40_fixed
814,5,0.4,4,0.6124401913875598,left_240x40_fixed
815,5,0.6000000000000001,0,0.6333333333333333,left_240x40_fixed
816,5,0.6000000000000001,1,0.5904761904761905,left_240x40_fixed
817,5,0.6000000000000001,2,0.580952380952381,left_240x40_fixed
818,5,0.6000000000000001,3,0.6076555023923444,left_240x40_fixed
819,5,0.6000000000000001,4,0.6028708133971292,left_240x40_fixed
820,5,0.8,0,0.6428571428571429,left_240x40_fixed
821,5,0.8,1,0.6571428571428571,left_240x40_fixed
822,5,0.8,2,0.5571428571428572,left_240x40_fixed
823,5,0.8,3,0.583732057416268,left_240x40_fixed
824,5,0.8,4,0.6363636363636364,left_240x40_fixed
825,5,1,0,0.638095238095238,left_240x40_fixed
826,5,1,1,0.6619047619047619,left_240x40_fixed
827,5,1,2,0.5952380952380952,left_240x40_fixed
828,5,1,3,0.5980861244019139,left_240x40_fixed
829,5,1,4,0.6220095693779905,left_240x40_fixed
830,5,2,0,0.6047619047619047,left_240x40_fixed
831,5,2,1,0.6285714285714286,left_240x40_fixed
832,5,2,2,0.6238095238095238,left_240x40_fixed
833,5,2,3,0.6124401913875598,left_240x40_fixed
834,5,2,4,0.631578947368421,left_240x40_fixed
835,5,3,0,0.6714285714285714,left_240x40_fixed
836,5,3,1,0.6428571428571429,left_240x40_fixed
837,5,3,2,0.5714285714285714,left_240x40_fixed
838,5,3,3,0.5789473684210527,left_240x40_fixed
839,5,3,4,0.6411483253588517,left_240x40_fixed
840,5,4,0,0.6,left_240x40_fixed
841,5,4,1,0.6666666666666666,left_240x40_fixed
842,5,4,2,0.580952380952381,left_240x40_fixed
843,5,4,3,0.5933014354066986,left_240x40_fixed
844,5,4,4,0.6220095693779905,left_240x40_fixed
845,5,5,0,0.6476190476190476,left_240x40_fixed
846,5,5,1,0.6190476190476191,left_240x40_fixed
847,5,5,2,0.5761904761904761,left_240x40_fixed
848,5,5,3,0.569377990430622,left_240x40_fixed
849,5,5,4,0.6507177033492823,left_240x40_fixed
850,6,0.0,0,0.6285714285714286,left_240x40_fixed
851,6,0.0,1,0.6285714285714286,left_240x40_fixed
852,6,0.0,2,0.6095238095238096,left_240x40_fixed
853,6,0.0,3,0.5789473684210527,left_240x40_fixed
854,6,0.0,4,0.6507177033492823,left_240x40_fixed
855,6,0.2,0,0.6428571428571429,left_240x40_fixed
856,6,0.2,1,0.6285714285714286,left_240x40_fixed
857,6,0.2,2,0.5857142857142857,left_240x40_fixed
858,6,0.2,3,0.6124401913875598,left_240x40_fixed
859,6,0.2,4,0.6220095693779905,left_240x40_fixed
860,6,0.4,0,0.6523809523809524,left_240x40_fixed
861,6,0.4,1,0.6285714285714286,left_240x40_fixed
862,6,0.4,2,0.6047619047619047,left_240x40_fixed
863,6,0.4,3,0.583732057416268,left_240x40_fixed
864,6,0.4,4,0.6411483253588517,left_240x40_fixed
865,6,0.6000000000000001,0,0.6190476190476191,left_240x40_fixed
866,6,0.6000000000000001,1,0.6095238095238096,left_240x40_fixed
867,6,0.6000000000000001,2,0.5714285714285714,left_240x40_fixed
868,6,0.6000000000000001,3,0.5885167464114832,left_240x40_fixed
869,6,0.6000000000000001,4,0.6076555023923444,left_240x40_fixed
870,6,0.8,0,0.680952380952381,left_240x40_fixed
871,6,0.8,1,0.638095238095238,left_240x40_fixed
872,6,0.8,2,0.5714285714285714,left_240x40_fixed
873,6,0.8,3,0.6267942583732058,left_240x40_fixed
874,6,0.8,4,0.5789473684210527,left_240x40_fixed
875,6,1,0,0.6095238095238096,left_240x40_fixed
876,6,1,1,0.6238095238095238,left_240x40_fixed
877,6,1,2,0.5666666666666667,left_240x40_fixed
878,6,1,3,0.569377990430622,left_240x40_fixed
879,6,1,4,0.6267942583732058,left_240x40_fixed
880,6,2,0,0.6523809523809524,left_240x40_fixed
881,6,2,1,0.5857142857142857,left_240x40_fixed
882,6,2,2,0.5761904761904761,left_240x40_fixed
883,6,2,3,0.5502392344497608,left_240x40_fixed
884,6,2,4,0.6411483253588517,left_240x40_fixed
885,6,3,0,0.6238095238095238,left_240x40_fixed
886,6,3,1,0.6238095238095238,left_240x40_fixed
887,6,3,2,0.5523809523809524,left_240x40_fixed
888,6,3,3,0.5980861244019139,left_240x40_fixed
889,6,3,4,0.6507177033492823,left_240x40_fixed
890,6,4,0,0.6619047619047619,left_240x40_fixed
891,6,4,1,0.6523809523809524,left_240x40_fixed
892,6,4,2,0.5619047619047619,left_240x40_fixed
893,6,4,3,0.5645933014354066,left_240x40_fixed
894,6,4,4,0.6220095693779905,left_240x40_fixed
895,6,5,0,0.6047619047619047,left_240x40_fixed
896,6,5,1,0.6190476190476191,left_240x40_fixed
897,6,5,2,0.6,left_240x40_fixed
898,6,5,3,0.6028708133971292,left_240x40_fixed
899,6,5,4,0.6172248803827751,left_240x40_fixed
900,7,0.0,0,0.6238095238095238,left_240x40_fixed
901,7,0.0,1,0.6,left_240x40_fixed
902,7,0.0,2,0.5571428571428572,left_240x40_fixed
903,7,0.0,3,0.583732057416268,left_240x40_fixed
904,7,0.0,4,0.6028708133971292,left_240x40_fixed
905,7,0.2,0,0.6476190476190476,left_240x40_fixed
906,7,0.2,1,0.6142857142857143,left_240x40_fixed
907,7,0.2,2,0.5571428571428572,left_240x40_fixed
908,7,0.2,3,0.5789473684210527,left_240x40_fixed
909,7,0.2,4,0.6220095693779905,left_240x40_fixed
910,7,0.4,0,0.6142857142857143,left_240x40_fixed
911,7,0.4,1,0.6523809523809524,left_240x40_fixed
912,7,0.4,2,0.5571428571428572,left_240x40_fixed
913,7,0.4,3,0.5885167464114832,left_240x40_fixed
914,7,0.4,4,0.6028708133971292,left_240x40_fixed
915,7,0.6000000000000001,0,0.6523809523809524,left_240x40_fixed
916,7,0.6000000000000001,1,0.6238095238095238,left_240x40_fixed
917,7,0.6000000000000001,2,0.5619047619047619,left_240x40_fixed
918,7,0.6000000000000001,3,0.5550239234449761,left_240x40_fixed
919,7,0.6000000000000001,4,0.6411483253588517,left_240x40_fixed
920,7,0.8,0,0.6333333333333333,left_240x40_fixed
921,7,0.8,1,0.6428571428571429,left_240x40_fixed
922,7,0.8,2,0.580952380952381,left_240x40_fixed
923,7,0.8,3,0.6220095693779905,left_240x40_fixed
924,7,0.8,4,0.6220095693779905,left_240x40_fixed
925,7,1,0,0.638095238095238,left_240x40_fixed
926,7,1,1,0.6285714285714286,left_240x40_fixed
927,7,1,2,0.580952380952381,left_240x40_fixed
928,7,1,3,0.5741626794258373,left_240x40_fixed
929,7,1,4,0.631578947368421,left_240x40_fixed
930,7,2,0,0.680952380952381,left_240x40_fixed
931,7,2,1,0.6047619047619047,left_240x40_fixed
932,7,2,2,0.6047619047619047,left_240x40_fixed
933,7,2,3,0.5885167464114832,left_240x40_fixed
934,7,2,4,0.5980861244019139,left_240x40_fixed
935,7,3,0,0.6,left_240x40_fixed
936,7,3,1,0.638095238095238,left_240x40_fixed
937,7,3,2,0.5523809523809524,left_240x40_fixed
938,7,3,3,0.5741626794258373,left_240x40_fixed
939,7,3,4,0.5933014354066986,left_240x40_fixed
940,7,4,0,0.5904761904761905,left_240x40_fixed
941,7,4,1,0.6333333333333333,left_240x40_fixed
942,7,4,2,0.5571428571428572,left_240x40_fixed
943,7,4,3,0.5980861244019139,left_240x40_fixed
944,7,4,4,0.6363636363636364,left_240x40_fixed
945,7,5,0,0.6,left_240x40_fixed
946,7,5,1,0.6142857142857143,left_240x40_fixed
947,7,5,2,0.5904761904761905,left_240x40_fixed
948,7,5,3,0.5980861244019139,left_240x40_fixed
949,7,5,4,0.6267942583732058,left_240x40_fixed
950,8,0.0,0,0.6285714285714286,left_240x40_fixed
951,8,0.0,1,0.580952380952381,left_240x40_fixed
952,8,0.0,2,0.5952380952380952,left_240x40_fixed
953,8,0.0,3,0.5933014354066986,left_240x40_fixed
954,8,0.0,4,0.5741626794258373,left_240x40_fixed
955,8,0.2,0,0.6238095238095238,left_240x40_fixed
956,8,0.2,1,0.6190476190476191,left_240x40_fixed
957,8,0.2,2,0.580952380952381,left_240x40_fixed
958,8,0.2,3,0.5885167464114832,left_240x40_fixed
959,8,0.2,4,0.6076555023923444,left_240x40_fixed
960,8,0.4,0,0.6333333333333333,left_240x40_fixed
961,8,0.4,1,0.6142857142857143,left_240x40_fixed
962,8,0.4,2,0.5714285714285714,left_240x40_fixed
963,8,0.4,3,0.569377990430622,left_240x40_fixed
964,8,0.4,4,0.6172248803827751,left_240x40_fixed
965,8,0.6000000000000001,0,0.5904761904761905,left_240x40_fixed
966,8,0.6000000000000001,1,0.6428571428571429,left_240x40_fixed
967,8,0.6000000000000001,2,0.580952380952381,left_240x40_fixed
968,8,0.6000000000000001,3,0.6076555023923444,left_240x40_fixed
969,8,0.6000000000000001,4,0.5980861244019139,left_240x40_fixed
970,8,0.8,0,0.638095238095238,left_240x40_fixed
971,8,0.8,1,0.6476190476190476,left_240x40_fixed
972,8,0.8,2,0.5952380952380952,left_240x40_fixed
973,8,0.8,3,0.5789473684210527,left_240x40_fixed
974,8,0.8,4,0.6076555023923444,left_240x40_fixed
975,8,1,0,0.6476190476190476,left_240x40_fixed
976,8,1,1,0.6095238095238096,left_240x40_fixed
977,8,1,2,0.580952380952381,left_240x40_fixed
978,8,1,3,0.6076555023923444,left_240x40_fixed
979,8,1,4,0.5980861244019139,left_240x40_fixed
980,8,2,0,0.6666666666666666,left_240x40_fixed
981,8,2,1,0.6333333333333333,left_240x40_fixed
982,8,2,2,0.580952380952381,left_240x40_fixed
983,8,2,3,0.5885167464114832,left_240x40_fixed
984,8,2,4,0.5885167464114832,left_240x40_fixed
985,8,3,0,0.6047619047619047,left_240x40_fixed
986,8,3,1,0.6285714285714286,left_240x40_fixed
987,8,3,2,0.5380952380952381,left_240x40_fixed
988,8,3,3,0.6172248803827751,left_240x40_fixed
989,8,3,4,0.631578947368421,left_240x40_fixed
990,8,4,0,0.5857142857142857,left_240x40_fixed
991,8,4,1,0.6428571428571429,left_240x40_fixed
992,8,4,2,0.6190476190476191,left_240x40_fixed
993,8,4,3,0.5598086124401914,left_240x40_fixed
994,8,4,4,0.6267942583732058,left_240x40_fixed
995,8,5,0,0.6047619047619047,left_240x40_fixed
996,8,5,1,0.6190476190476191,left_240x40_fixed
997,8,5,2,0.5857142857142857,left_240x40_fixed
998,8,5,3,0.6076555023923444,left_240x40_fixed
999,8,5,4,0.6363636363636364,left_240x40_fixed
1000,9,0.0,0,0.5904761904761905,left_240x40_fixed
1001,9,0.0,1,0.6285714285714286,left_240x40_fixed
1002,9,0.0,2,0.5619047619047619,left_240x40_fixed
1003,9,0.0,3,0.583732057416268,left_240x40_fixed
1004,9,0.0,4,0.5789473684210527,left_240x40_fixed
1005,9,0.2,0,0.6,left_240x40_fixed
1006,9,0.2,1,0.638095238095238,left_240x40_fixed
1007,9,0.2,2,0.5619047619047619,left_240x40_fixed
1008,9,0.2,3,0.5789473684210527,left_240x40_fixed
1009,9,0.2,4,0.5789473684210527,left_240x40_fixed
1010,9,0.4,0,0.6333333333333333,left_240x40_fixed
1011,9,0.4,1,0.6190476190476191,left_240x40_fixed
1012,9,0.4,2,0.5904761904761905,left_240x40_fixed
1013,9,0.4,3,0.5741626794258373,left_240x40_fixed
1014,9,0.4,4,0.6220095693779905,left_240x40_fixed
1015,9,0.6000000000000001,0,0.6571428571428571,left_240x40_fixed
1016,9,0.6000000000000001,1,0.6,left_240x40_fixed
1017,9,0.6000000000000001,2,0.5714285714285714,left_240x40_fixed
1018,9,0.6000000000000001,3,0.5980861244019139,left_240x40_fixed
1019,9,0.6000000000000001,4,0.6124401913875598,left_240x40_fixed
1020,9,0.8,0,0.6285714285714286,left_240x40_fixed
1021,9,0.8,1,0.6428571428571429,left_240x40_fixed
1022,9,0.8,2,0.5619047619047619,left_240x40_fixed
1023,9,0.8,3,0.5933014354066986,left_240x40_fixed
1024,9,0.8,4,0.6076555023923444,left_240x40_fixed
1025,9,1,0,0.6190476190476191,left_240x40_fixed
1026,9,1,1,0.6190476190476191,left_240x40_fixed
1027,9,1,2,0.5571428571428572,left_240x40_fixed
1028,9,1,3,0.5645933014354066,left_240x40_fixed
1029,9,1,4,0.5598086124401914,left_240x40_fixed
1030,9,2,0,0.6190476190476191,left_240x40_fixed
1031,9,2,1,0.580952380952381,left_240x40_fixed
