,param_max_depth,param_min_child_weight,split,accuracy,dataset
308,4,2,3,0.5888888888888889,left_240x20
309,4,2,4,0.6277777777777778,left_240x20
310,4,3,0,0.5777777777777777,left_240x20
311,4,3,1,0.6,left_240x20
312,4,3,2,0.6,left_240x20
313,4,3,3,0.6166666666666667,left_240x20
314,4,3,4,0.6055555555555555,left_240x20
315,4,4,0,0.5833333333333334,left_240x20
316,4,4,1,0.6111111111111112,left_240x20
317,4,4,2,0.6277777777777778,left_240x20
318,4,4,3,0.6,left_240x20
319,4,4,4,0.6277777777777778,left_240x20
320,4,5,0,0.5944444444444444,left_240x20
321,4,5,1,0.6222222222222222,left_240x20
322,4,5,2,0.6166666666666667,left_240x20
323,4,5,3,0.6111111111111112,left_240x20
324,4,5,4,0.5833333333333334,left_240x20
325,5,1,0,0.6,left_240x20
326,5,1,1,0.6388888888888888,left_240x20
327,5,1,2,0.6222222222222222,left_240x20
328,5,1,3,0.6166666666666667,left_240x20
329,5,1,4,0.65,left_240x20
330,5,2,0,0.6166666666666667,left_240x20
331,5,2,1,0.6333333333333333,left_240x20
332,5,2,2,0.5666666666666667,left_240x20
333,5,2,3,0.6055555555555555,left_240x20
334,5,2,4,0.6166666666666667,left_240x20
335,5,3,0,0.6055555555555555,left_240x20
336,5,3,1,0.6388888888888888,left_240x20
337,5,3,2,0.6222222222222222,left_240x20
338,5,3,3,0.5722222222222222,left_240x20
339,5,3,4,0.65,left_240x20
340,5,4,0,0.5444444444444444,left_240x20
341,5,4,1,0.65,left_240x20
342,5,4,2,0.5722222222222222,left_240x20
343,5,4,3,0.5944444444444444,left_240x20
344,5,4,4,0.6277777777777778,left_240x20
345,5,5,0,0.5722222222222222,left_240x20
346,5,5,1,0.65,left_240x20
347,5,5,2,0.6055555555555555,left_240x20
348,5,5,3,0.6166666666666667,left_240x20
349,5,5,4,0.6444444444444445,left_240x20
350,6,1,0,0.5388888888888889,left_240x20
351,6,1,1,0.6444444444444445,left_240x20
352,6,1,2,0.5944444444444444,left_240x20
353,6,1,3,0.6277777777777778,left_240x20
354,6,1,4,0.5944444444444444,left_240x20
355,6,2,0,0.5555555555555556,left_240x20
356,6,2,1,0.6611111111111111,left_240x20
